0,-0.8233
1,-0.8233
2,-0.8233
3,-0.8233
4,-0.8233
5,-0.8233
6,-0.8233
7,-0.8233
8,-0.8233
9,-0.8233
10,-0.8233
11,-0.8233
12,-0.8233
13,-0.8233
14,-0.8233
15,-0.8233
16,-0.8233
17,-0.8233
18,-0.8233
19,-0.8233
20,-0.8311
21,-0.8422
22,-0.8557
23,-0.8678
24,-0.8736
25,-0.8769
26,-0.8769
27,-0.8769
28,-0.8769
29,-0.8769
30,-0.8769
31,-0.8769
32,-0.8769
33,-0.8769
34,-0.8769
35,-0.8769
36,-0.8769
37,-0.8769
38,-0.8769
39,-0.8769
40,-0.8769
41,-0.8769
42,-0.8769
43,-0.8769
44,-0.8769
45,-0.8769
46,-0.8777
47,-0.8797
48,-0.8892
49,-0.9028
50,-0.9165
51,-0.9302
52,-0.9438
53,-0.9575
54,-0.9711
55,-0.9791
56,-0.9835
57,-0.9841
58,-0.9841
59,-0.9841
60,-0.9841
61,-0.9841
62,-0.9841
63,-0.9841
64,-0.9841
65,-0.9841
66,-0.9841
67,-0.9796
68,-0.9665
69,-0.953
70,-0.9394
71,-0.9257
72,-0.9121
73,-0.8984
74,-0.8826
75,-0.8623
76,-0.8379
77,-0.8106
78,-0.7833
79,-0.756
80,-0.7287
81,-0.7013
82,-0.6738
83,-0.6389
84,-0.5979
85,-0.5569
86,-0.5159
87,-0.475
88,-0.434
89,-0.393
90,-0.352
91,-0.3111
92,-0.2701
93,-0.2291
94,-0.1881
95,-0.1472
96,-0.1062
97,-0.06564
98,-0.02552
99,0.004803
100,0.03212
101,0.05944
102,0.08965
103,0.1282
104,0.168
105,0.209
106,0.256
107,0.305
108,0.3596
109,0.4142
110,0.4689
111,0.5235
112,0.5781
113,0.6305
114,0.6821
115,0.7099
116,0.7373
117,0.7646
118,0.7919
119,0.8192
120,0.8465
121,0.8739
122,0.8928
123,0.9104
124,0.9241
125,0.9377
126,0.9514
127,0.965
128,0.9787
129,0.9923
130,1.006
131,1.02
132,1.033
133,1.047
134,1.061
135,1.074
136,1.088
137,1.098
138,1.093
139,1.085
140,1.071
141,1.061
142,1.054
143,1.053
144,1.053
145,1.053
146,1.053
147,1.053
148,1.053
149,1.053
150,1.041
151,1.028
152,1.014
153,1.004
154,1.001
155,0.9995
156,0.9995
157,0.9935
158,0.9859
159,0.9722
160,0.9599
161,0.9498
162,0.9459
163,0.9459
164,0.9465
165,0.95
166,0.9773
167,1.005
168,1.032
169,1.053
170,1.069
171,1.083
172,1.098
173,1.119
174,1.142
175,1.17
176,1.194
177,1.218
178,1.233
179,1.246
180,1.261
181,1.28
182,1.307
183,1.335
184,1.362
185,1.389
186,1.417
187,1.444
188,1.469
189,1.488
190,1.504
191,1.518
192,1.531
193,1.545
194,1.558
195,1.572
196,1.586
197,1.599
198,1.613
199,1.627
200,1.641
201,1.654
202,1.668
203,1.681
204,1.69
205,1.695
206,1.696
207,1.696
208,1.691
209,1.683
210,1.669
211,1.656
212,1.642
213,1.629
214,1.615
215,1.601
216,1.581
217,1.542
218,1.502
219,1.461
220,1.379
221,1.28
222,1.158
223,1.03
224,0.8813
225,0.7195
226,0.5419
227,0.36
228,0.1763
229,-0.02764
230,-0.2325
231,-0.4374
232,-0.6363
233,-0.8277
234,-1.019
235,-1.21
236,-1.344
237,-1.47
238,-1.579
239,-1.67
240,-1.737
241,-1.778
242,-1.805
243,-1.798
244,-1.771
245,-1.662
246,-1.553
247,-1.445
248,-1.363
249,-1.295
250,-1.227
251,-1.16
252,-1.103
253,-1.047
254,-0.992
255,-0.9521
256,-0.9205
257,-0.9049
258,-0.8924
259,-0.8876
260,-0.8899
261,-0.9035
262,-0.9179
263,-0.9328
264,-0.9585
265,-0.9858
266,-1.013
267,-1.04
268,-1.068
269,-1.095
270,-1.122
271,-1.121
272,-1.113
273,-1.085
274,-1.056
275,-1.024
276,-0.9865
277,-0.9455
278,-0.903
279,-0.8591
280,-0.8045
281,-0.7499
282,-0.6952
283,-0.6406
284,-0.5859
285,-0.5313
286,-0.4743
287,-0.3834
288,-0.2868
289,-0.1775
290,-0.09097
291,-0.02234
292,0.002071
293,0.0156
294,0.0267
295,0.03451
296,0.03451
297,0.03451
298,0.03451
299,0.03451
300,0.03451
301,0.03451
302,0.03179
303,0.02206
304,0.01027
305,-0.003392
306,-0.01205
307,-0.0191
308,-0.0191
309,-0.0191
310,-0.0191
311,-0.0191
312,-0.0191
313,-0.0191
314,-0.0191
