0,-1.217
1,-1.217
2,-1.217
3,-1.217
4,-1.217
5,-1.217
6,-1.217
7,-1.217
8,-1.217
9,-1.217
10,-1.217
11,-1.217
12,-1.217
13,-1.217
14,-1.217
15,-1.217
16,-1.217
17,-1.217
18,-1.217
19,-1.217
20,-1.217
21,-1.215
22,-1.212
23,-1.196
24,-1.177
25,-1.161
26,-1.148
27,-1.148
28,-1.148
29,-1.148
30,-1.148
31,-1.148
32,-1.148
33,-1.148
34,-1.148
35,-1.148
36,-1.148
37,-1.148
38,-1.148
39,-1.148
40,-1.148
41,-1.148
42,-1.148
43,-1.148
44,-1.148
45,-1.148
46,-1.148
47,-1.148
48,-1.148
49,-1.148
50,-1.147
51,-1.144
52,-1.139
53,-1.13
54,-1.122
55,-1.115
56,-1.113
57,-1.113
58,-1.105
59,-1.095
60,-1.068
61,-1.04
62,-1.019
63,-1
64,-0.9905
65,-0.9782
66,-0.9608
67,-0.9377
68,-0.9092
69,-0.878
70,-0.8452
71,-0.8083
72,-0.7702
73,-0.7237
74,-0.6757
75,-0.6187
76,-0.5629
77,-0.5106
78,-0.4603
79,-0.4128
80,-0.3625
81,-0.3101
82,-0.2544
83,-0.1974
84,-0.1448
85,-0.09307
86,-0.04557
87,0.0009308
88,0.04313
89,0.0839
90,0.1219
91,0.1572
92,0.1897
93,0.2195
94,0.248
95,0.2858
96,0.3257
97,0.3729
98,0.421
99,0.4745
100,0.5289
101,0.5859
102,0.6454
103,0.7086
104,0.7737
105,0.8402
106,0.9067
107,0.9732
108,1.04
109,1.106
110,1.166
111,1.225
112,1.282
113,1.335
114,1.378
115,1.419
116,1.457
117,1.49
118,1.521
119,1.55
120,1.579
121,1.6
122,1.621
123,1.64
124,1.661
125,1.688
126,1.715
127,1.744
128,1.781
129,1.825
130,1.871
131,1.919
132,1.946
133,1.969
134,1.988
135,2.003
136,1.998
137,1.991
138,1.981
139,1.968
140,1.95
141,1.931
142,1.912
143,1.893
144,1.874
145,1.855
146,1.836
147,1.808
148,1.78
149,1.751
150,1.723
151,1.694
152,1.666
153,1.637
154,1.602
155,1.565
156,1.527
157,1.489
158,1.46
159,1.432
160,1.403
161,1.371
162,1.333
163,1.296
164,1.258
165,1.226
166,1.197
167,1.169
168,1.14
169,1.112
170,1.083
171,1.056
172,1.03
173,1.011
174,0.9922
175,0.9732
176,0.9542
177,0.9352
178,0.9153
179,0.8949
180,0.8678
181,0.8393
182,0.8077
183,0.7739
184,0.7264
185,0.6784
186,0.6291
187,0.5764
188,0.5194
189,0.4624
190,0.4054
191,0.3484
192,0.2914
193,0.2344
194,0.1774
195,0.1203
196,0.06335
197,0.006348
198,-0.05065
199,-0.1076
200,-0.1633
201,-0.2176
202,-0.2674
203,-0.3149
204,-0.36
205,-0.4047
206,-0.4428
207,-0.4808
208,-0.5188
209,-0.5568
210,-0.5948
211,-0.6328
212,-0.6708
213,-0.7088
214,-0.7468
215,-0.7822
216,-0.8167
217,-0.8458
218,-0.874
219,-0.8949
220,-0.9136
221,-0.9231
222,-0.9326
223,-0.9421
224,-0.9516
225,-0.9611
226,-0.9651
227,-0.9662
228,-0.9587
229,-0.9492
230,-0.9312
231,-0.9116
232,-0.8831
233,-0.8546
234,-0.8261
235,-0.7976
236,-0.7691
237,-0.7378
238,-0.7045
239,-0.6677
240,-0.6297
241,-0.5917
242,-0.5537
243,-0.5157
244,-0.4807
245,-0.4586
246,-0.4408
247,-0.4313
248,-0.4327
249,-0.4453
250,-0.4682
251,-0.4967
252,-0.5206
253,-0.5434
254,-0.5626
255,-0.579
256,-0.5742
257,-0.5657
258,-0.5467
259,-0.5302
260,-0.5174
261,-0.5064
262,-0.497
263,-0.4874
264,-0.4779
265,-0.4684
266,-0.4586
267,-0.4359
268,-0.4121
269,-0.3836
270,-0.3528
271,-0.3175
272,-0.2809
273,-0.2429
274,-0.2049
275,-0.1669
276,-0.1289
277,-0.09087
278,-0.05973
279,-0.02922
280,-0.0007223
281,0.02592
282,0.04691
283,0.06711
284,0.08611
285,0.1008
286,0.1121
287,0.1221
288,0.1316
289,0.1411
290,0.1506
291,0.1601
292,0.1723
293,0.1982
294,0.2249
295,0.2534
296,0.27
297,0.2733
298,0.2746
299,0.2746
300,0.2746
301,0.2746
302,0.2746
303,0.2746
304,0.2746
305,0.2746
306,0.2746
307,0.2746
308,0.2746
309,0.2746
310,0.2746
311,0.2681
312,0.2589
313,0.2494
314,0.2399
