0,0.2516
1,0.2516
2,0.2516
3,0.2516
4,0.2516
5,0.2516
6,0.2516
7,0.2516
8,0.2516
9,0.2516
10,0.2516
11,0.2516
12,0.2516
13,0.2516
14,0.2516
15,0.2516
16,0.2516
17,0.2516
18,0.2516
19,0.2516
20,0.2516
21,0.2516
22,0.2516
23,0.2516
24,0.2516
25,0.2516
26,0.2516
27,0.2516
28,0.2516
29,0.2516
30,0.2516
31,0.2516
32,0.2516
33,0.2516
34,0.2516
35,0.2516
36,0.2516
37,0.2516
38,0.2516
39,0.2516
40,0.2516
41,0.2516
42,0.2516
43,0.2516
44,0.2516
45,0.2516
46,0.2516
47,0.2516
48,0.2516
49,0.2529
50,0.2643
51,0.2944
52,0.3245
53,0.3547
54,0.3848
55,0.4149
56,0.445
57,0.4752
58,0.5053
59,0.5354
60,0.5674
61,0.6129
62,0.6681
63,0.7283
64,0.7886
65,0.8489
66,0.9091
67,0.9694
68,1.03
69,1.09
70,1.15
71,1.21
72,1.258
73,1.289
74,1.319
75,1.349
76,1.379
77,1.41
78,1.44
79,1.47
80,1.5
81,1.53
82,1.563
83,1.606
84,1.662
85,1.722
86,1.782
87,1.843
88,1.895
89,1.936
90,1.967
91,1.997
92,2.027
93,2.058
94,2.046
95,1.996
96,1.936
97,1.875
98,1.815
99,1.758
100,1.72
101,1.69
102,1.66
103,1.629
104,1.593
105,1.543
106,1.459
107,1.368
108,1.278
109,1.188
110,1.105
111,1.032
112,0.9715
113,0.9112
114,0.851
115,0.7907
116,0.7453
117,0.7098
118,0.6797
119,0.6496
120,0.6193
121,0.5887
122,0.5349
123,0.4746
124,0.4144
125,0.3541
126,0.2968
127,0.244
128,0.2125
129,0.1824
130,0.1522
131,0.1221
132,0.09993
133,0.08562
134,0.08562
135,0.08562
136,0.08562
137,0.08562
138,0.1159
139,0.1628
140,0.223
141,0.2833
142,0.3436
143,0.4038
144,0.4396
145,0.4709
146,0.5011
147,0.5312
148,0.5637
149,0.5994
150,0.6596
151,0.7199
152,0.7801
153,0.8404
154,0.8855
155,0.9154
156,0.9154
157,0.9154
158,0.9154
159,0.9154
160,0.9154
161,0.9154
162,0.9154
163,0.9154
164,0.9154
165,0.9154
166,0.8909
167,0.8631
168,0.833
169,0.8029
170,0.7715
171,0.7357
172,0.6755
173,0.6152
174,0.555
175,0.4947
176,0.4345
177,0.3742
178,0.314
179,0.2537
180,0.1935
181,0.1332
182,0.07293
183,0.01268
184,-0.04758
185,-0.1078
186,-0.1681
187,-0.2283
188,-0.2886
189,-0.3488
190,-0.4091
191,-0.4694
192,-0.5296
193,-0.5834
194,-0.6141
195,-0.6443
196,-0.6744
197,-0.7046
198,-0.7294
199,-0.7442
200,-0.7442
201,-0.7442
202,-0.7442
203,-0.7442
204,-0.7442
205,-0.7442
206,-0.7442
207,-0.7442
208,-0.7442
209,-0.738
210,-0.6979
211,-0.6438
212,-0.5835
213,-0.5233
214,-0.463
215,-0.428
216,-0.4486
217,-0.4773
218,-0.5074
219,-0.5375
220,-0.5642
221,-0.5783
222,-0.5783
223,-0.5783
224,-0.5783
225,-0.5783
226,-0.5783
227,-0.5783
228,-0.5783
229,-0.5783
230,-0.5783
231,-0.5739
232,-0.5565
233,-0.5291
234,-0.499
235,-0.4688
236,-0.4387
237,-0.4184
238,-0.4126
239,-0.4123
240,-0.4123
241,-0.4123
242,-0.4134
243,-0.4308
244,-0.4609
245,-0.491
246,-0.5212
247,-0.5527
248,-0.5908
249,-0.6449
250,-0.7051
251,-0.7654
252,-0.8256
253,-0.8859
254,-0.9461
255,-1.006
256,-1.067
257,-1.127
258,-1.187
259,-1.237
260,-1.275
261,-1.305
262,-1.335
263,-1.365
264,-1.395
265,-1.425
266,-1.456
267,-1.486
268,-1.516
269,-1.546
270,-1.576
271,-1.606
272,-1.636
273,-1.667
274,-1.697
275,-1.722
276,-1.74
277,-1.74
278,-1.74
279,-1.74
280,-1.74
281,-1.729
282,-1.708
283,-1.678
284,-1.648
285,-1.618
286,-1.588
287,-1.597
288,-1.621
289,-1.651
290,-1.681
291,-1.71
292,-1.738
293,-1.74
294,-1.74
295,-1.74
296,-1.74
297,-1.735
298,-1.724
299,-1.694
300,-1.664
301,-1.634
302,-1.604
303,-1.562
304,-1.513
305,-1.452
306,-1.392
307,-1.332
308,-1.272
309,-1.231
310,-1.197
311,-1.167
312,-1.136
313,-1.106
314,-1.076
