0,-0.3601
1,-0.3601
2,-0.3601
3,-0.3601
4,-0.3601
5,-0.3601
6,-0.3601
7,-0.3601
8,-0.3653
9,-0.4571
10,-0.6031
11,-0.7265
12,-0.766
13,-0.766
14,-0.766
15,-0.766
16,-0.766
17,-0.766
18,-0.766
19,-0.766
20,-0.7891
21,-0.8225
22,-0.852
23,-0.8674
24,-0.8674
25,-0.8674
26,-0.8674
27,-0.8674
28,-0.8933
29,-0.9559
30,-1.028
31,-1.064
32,-1.07
33,-1.075
34,-1.094
35,-1.131
36,-1.164
37,-1.138
38,-1.103
39,-1.067
40,-1.03
41,-0.9958
42,-0.9689
43,-0.9689
44,-0.9689
45,-0.9689
46,-0.9689
47,-0.9689
48,-0.9689
49,-0.9689
50,-0.9605
51,-0.933
52,-0.8965
53,-0.86
54,-0.8235
55,-0.787
56,-0.7904
57,-0.818
58,-0.8491
59,-0.8674
60,-0.8674
61,-0.8674
62,-0.8674
63,-0.8674
64,-0.8674
65,-0.8674
66,-0.8663
67,-0.8534
68,-0.8196
69,-0.7831
70,-0.7466
71,-0.71
72,-0.6759
73,-0.6656
74,-0.6645
75,-0.6544
76,-0.629
77,-0.5933
78,-0.563
79,-0.563
80,-0.563
81,-0.563
82,-0.563
83,-0.5581
84,-0.5398
85,-0.5032
86,-0.4667
87,-0.4302
88,-0.3937
89,-0.348
90,-0.2813
91,-0.2082
92,-0.1352
93,-0.06219
94,0.00765
95,0.0648
96,0.1013
97,0.1378
98,0.1743
99,0.2109
100,0.2269
101,0.2134
102,0.1749
103,0.1229
104,0.0173
105,-0.09224
106,-0.1669
107,-0.2086
108,-0.2451
109,-0.2816
110,-0.3181
111,-0.3477
112,-0.3601
113,-0.3601
114,-0.3502
115,-0.2817
116,-0.2089
117,-0.1528
118,-0.11
119,-0.0735
120,-0.03699
121,-0.0004728
122,0.03604
123,0.07255
124,0.1091
125,0.1456
126,0.1821
127,0.2186
128,0.2672
129,0.3346
130,0.4076
131,0.4807
132,0.5537
133,0.6267
134,0.6747
135,0.7136
136,0.7501
137,0.7867
138,0.8227
139,0.8567
140,0.8574
141,0.8574
142,0.8415
143,0.8106
144,0.7799
145,0.775
146,0.8109
147,0.8474
148,0.8839
149,0.9204
150,0.9625
151,1.028
152,1.101
153,1.174
154,1.247
155,1.322
156,1.407
157,1.517
158,1.627
159,1.687
160,1.728
161,1.757
162,1.771
163,1.771
164,1.771
165,1.771
166,1.771
167,1.771
168,1.771
169,1.771
170,1.771
171,1.771
172,1.765
173,1.744
174,1.708
175,1.672
176,1.67
177,1.669
178,1.669
179,1.669
180,1.669
181,1.669
182,1.669
183,1.669
184,1.647
185,1.611
186,1.585
187,1.598
188,1.634
189,1.66
190,1.669
191,1.669
192,1.659
193,1.623
194,1.586
195,1.55
196,1.513
197,1.477
198,1.44
199,1.404
200,1.367
201,1.331
202,1.294
203,1.258
204,1.221
205,1.186
206,1.165
207,1.162
208,1.164
209,1.183
210,1.22
211,1.254
212,1.262
213,1.263
214,1.252
215,1.226
216,1.189
217,1.152
218,1.116
219,1.079
220,1.002
221,0.8985
222,0.7995
223,0.7304
224,0.6939
225,0.6637
226,0.6545
227,0.6545
228,0.6545
229,0.6545
230,0.6545
231,0.6545
232,0.6545
233,0.6545
234,0.6545
235,0.6545
236,0.6545
237,0.594
238,0.5227
239,0.4275
240,0.3016
241,0.1556
242,0.009544
243,-0.1365
244,-0.2826
245,-0.3926
246,-0.4674
247,-0.5404
248,-0.6134
249,-0.6865
250,-0.7423
251,-0.766
252,-0.766
253,-0.766
254,-0.766
255,-0.766
256,-0.7842
257,-0.8154
258,-0.8653
259,-0.9514
260,-1.097
261,-1.238
262,-1.302
263,-1.339
264,-1.366
265,-1.375
266,-1.375
267,-1.375
268,-1.375
269,-1.375
270,-1.375
271,-1.375
272,-1.375
273,-1.375
274,-1.375
275,-1.375
276,-1.375
277,-1.375
278,-1.375
279,-1.375
280,-1.375
281,-1.375
282,-1.375
283,-1.378
284,-1.396
285,-1.432
286,-1.463
287,-1.476
288,-1.476
289,-1.46
290,-1.365
291,-1.256
292,-1.147
293,-1.037
294,-0.9307
295,-0.8345
296,-0.7614
297,-0.6884
298,-0.6154
299,-0.5423
300,-0.4693
301,-0.3963
302,-0.3233
303,-0.2601
304,-0.2179
305,-0.1814
306,-0.1313
307,-0.0596
308,0.01342
309,0.06336
310,0.1026
311,0.1322
312,0.1472
313,0.1472
314,0.1472
